CODICE_COMUNE,num_strade,num_civici,num_civici_con_coord,CODICE_ISTAT
F739,44,609,0,018101
F740,105,2364,0,060045
F743,44,884,9,004144
F744,66,1996,0,064063
F745,37,1025,0,042031
F746,70,505,0,057045
F747,127,1301,2,067029
F748,194,1063,0,070048
F749,143,6156,0,043033
F750,98,1732,0,093028
F751,51,569,0,006112
F754,366,5136,153,018102
F756,110,3295,0,030062
F758,53,18,0,097055
F760,81,1238,1222,030063
F761,31,409,0,019060
F762,34,874,0,064064
F764,183,3899,0,067030
F765,103,2125,0,068025
F766,27,853,0,021054
F767,25,740,0,031014
F770,226,6903,0,026049
F771,53,563,0,019061
F772,81,2000,0,083058
F773,103,1674,0,083059
F774,40,824,0,002082
F775,74,1640,0,078085
F776,30,742,0,096037
F777,57,1571,0,071034
F779,393,6341,0,080054
F780,49,1334,0,079083
F781,261,7261,0,087030
F783,130,4462,0,015151
F784,420,4313,0,073019
F785,78,2421,0,069056
F786,89,1501,0,016142
F788,116,1860,0,013159
F789,128,3578,0,023051
F791,128,1853,0,016143
F793,63,1162,0,043034
F795,158,4572,1,032003
F797,204,5953,0,108034
F798,94,2939,0,064065
F799,193,6920,0,063048
F801,92,2408,0,098041
F802,193,2479,2,045012
F806,42,401,0,017115
F808,297,3496,0,111042
F809,34,973,0,004145
F810,42,810,0,024090
F811,38,542,0,004146
F813,43,709,0,009040
F814,73,1273,0,006113
F815,156,2712,0,052019
F816,146,5832,1457,075051
F817,344,2580,4,076053
F818,45,453,0,090043
F820,73,1695,156,017116
F822,92,765,0,111043
F826,124,4168,4067,027025
F828,42,469,0,013160
F829,98,3455,2999,024070
F830,525,11191,0,085012
F831,427,10345,7385,067035
F832,41,1216,0,030064
F833,32,414,2,096038
F835,91,1805,0,022124
F836,29,687,6,021055
F838,68,2277,0,024071
F839,3978,145094,4,063049
F840,126,2524,0,095031
F841,134,1146,0,111044
F842,1261,35735,0,075052
F843,124,1660,0,102024
F844,317,9177,0,055022
F845,435,12657,0,084026
F846,70,1525,0,004147
F847,22,513,0,009041
F848,264,3360,1716,083060
F849,41,1437,0,021056
F851,140,3486,0,017117
F852,63,661,0,066058
F856,33,1028,0,021057
F857,60,1389,0,058069
F858,37,3741,0,010040
F859,95,1974,0,003103
F861,391,5859,0,023052
F862,27,1212,0,010041
F863,99,1501,0,004148
F864,217,3110,26,016144
F865,91,1160,0,058070
F866,92,1622,0,076054
F867,75,1043,0,095032
F868,279,5776,4789,056039
F870,101,1669,10,067031
F871,80,890,0,058071
F872,101,3604,0,026050
F874,304,4687,0,015154
F876,31,690,0,057046
F877,24,884,0,013161
F878,98,911,1,096039
F880,876,14858,0,058072
F881,182,8309,0,075053
F882,269,4011,0,034024
F883,15,192,0,004149
F884,69,1002,0,017118
F886,34,398,398,003104
F887,47,1792,0,097056
F889,303,8824,4,001164
F890,176,4876,0,087031
F891,24,346,0,018103
F892,568,8533,0,086012
F893,249,898,25,102025
F894,58,354,0,004150
F895,46,829,0,004151
F898,114,3037,0,030065
F899,575,26618,7,085013
F900,111,16762,0,086013
F901,109,3387,0,083061
F902,136,5411,0,005080
F904,241,5957,0,027026
F906,65,419,0,001165
F907,77,464,0,078086
F908,74,2423,0,068026
F910,144,5767,0,079087
F911,114,3064,0,054034
F912,237,12628,0,065078
F913,99,8485,0,065079
F914,269,4611,0,034025
F915,276,9121,0,072031
F916,110,2706,0,075054
F917,82,1913,0,076055
F918,159,3951,0,023053
F920,44,728,0,022127
F921,80,1891,0,023054
F922,75,867,0,024072
F923,325,11369,0,072032
F924,309,15529,0,063050
F925,85,2144,0,001166
F926,104,2533,0,009042
F927,57,456,0,001167
F929,20,618,0,022128
F930,268,13713,0,036027
F931,115,1998,0,001168
F932,76,677,0,103048
F933,45,357,1,091050
F934,104,1402,0,095033
F935,330,5999,0,054035
F937,94,1599,0,059016
F939,45,490,0,015155
F941,31,985,8,016168
F942,187,3524,5,067032
F943,917,14201,4,089013
F944,223,5903,0,108035
F947,41,617,0,022129
F948,36,516,0,001169
F949,40,1753,0,021058
F950,52,1515,0,021059
F951,342,5456,0,083062
F952,994,25488,25368,003106
F955,150,4269,0,015157
F956,115,1150,0,014046
F957,104,2616,0,024073
F958,45,672,0,013163
F960,264,5572,0,035028
F961,54,847,99,004152
F962,107,3317,0,028058
F963,103,3166,0,027027
F964,149,5886,0,024074
F965,298,7838,9,006114
F966,163,5726,0,036028
F967,54,1604,21,065080
F968,56,1120,3,015158
F970,232,4849,0,075055
F972,31,547,14,004153
F974,71,716,0,095034
F975,107,845,0,090044
F976,68,1624,0,090045
F977,156,2014,0,090046
F978,128,4437,1,042032
F979,703,15188,0,091051
F980,109,2020,0,095035
F981,67,975,0,111045
F982,56,1121,1111,111046
F983,110,2143,0,111047
F985,28,461,0,095036
F986,112,2479,2,111048
F987,162,1454,0,007045
F988,201,2867,0,064066
F989,73,2270,0,017119
F990,80,2288,0,017120
F991,54,823,0,111049
F992,63,1343,0,096040
F993,87,1569,0,096041
F994,234,9152,0,029033
F995,64,1034,0,006115
F996,111,788,0,066059
F997,65,590,0,006116
F998,31,219,0,006117
F999,292,7550,0,026051
G001,37,1077,0,017121
G002,75,651,0,066060
G003,48,980,26,042033
G004,136,3050,0,019062
G005,76,3803,0,044054
G006,130,1563,0,017122
G007,84,1033,0,103049
G008,63,2033,2033,012107
G009,108,2194,0,097057
G010,42,527,0,001170
G011,131,2670,0,065081
G012,54,335,0,007047
G015,1933,46963,0,090047
G016,37,422,0,002088
G018,23,150,0,002089
G019,162,7625,42,003108
G020,64,1175,0,003109
G021,34,593,0,018104
G022,179,3392,0,058073
G023,169,3904,3875,065082
G025,211,2969,0,013165
G026,141,2367,0,097058
G028,284,5803,27,012108
G030,75,1801,0,097059
G031,529,5050,0,091055
G032,20,192,0,018105
G034,89,2197,0,079088
G036,93,1749,0,083063
G037,41,1157,0,077019
G039,137,2723,0,065083
G040,101,1241,0,097060
G041,51,660,0,008038
G042,36,119,0,006118
G043,65,1463,10,095037
G044,68,1734,0,091056
G045,63,509,0,007046
G046,122,3115,0,090048
G047,38,507,0,019063
G048,7,120,0,005081
G049,9,336,0,016145
G050,81,1683,0,016146
G054,64,309,36,016147
G056,45,603,600,013169
G058,93,1184,0,091057
G061,72,1698,0,017123
G062,289,8007,0,103050
G063,48,1840,0,065084
G064,54,603,0,091058
G065,85,1406,62,056040
G066,56,680,0,004154
G068,59,451,0,016148
G070,81,686,0,091059
G071,57,992,0,091060
G074,59,568,4,017124
G075,99,1532,0,016149
G076,27,261,0,009043
G078,121,2395,0,015159
G079,33,183,1,066061
G080,206,4981,0,023055
G081,267,3421,0,076056
G082,383,6218,0,080055
G083,55,1050,0,021060
G084,204,3030,0,091061
G086,87,1486,0,070049
G087,251,5781,0,001171
G088,328,7211,1,053018
G090,35,742,0,050023
G093,27,398,0,010042
G095,73,2436,0,024075
G096,84,832,0,098045
G097,243,4734,0,091062
G098,442,10420,0,074011
G102,77,1291,1,066062
G103,117,2283,0,012109
G105,30,439,0,012110
G107,56,875,0,098042
G108,39,652,0,016150
G109,39,420,2,001172
G110,206,3691,0,078087
G111,86,2442,0,056041
G113,531,18477,0,095038
G114,134,3840,0,004155
G115,96,1921,1,026052
G116,53,1142,0,108036
G117,122,2191,0,103051
G118,55,176,0,016151
G119,497,7883,0,091063
G120,151,2462,0,091064
G121,61,721,0,065085
G122,149,2284,0,111050
G123,87,1764,1764,026053
G124,36,512,1,006119
G125,152,3555,0,071035
G126,89,1138,0,013170
G128,163,2241,0,069057
G129,75,2128,0,078088
G130,184,3463,0,061053
G131,393,9170,0,071036
G133,72,789,13,111051
G134,83,1249,490,003112
G135,211,5481,0,056042
G136,116,3174,0,075056
G137,62,778,7,109029
G139,110,965,0,051027
G140,39,2545,7,021061
G141,440,10770,1,069058
G142,100,1154,83,066063
G143,177,3706,0,011020
G144,40,1311,0,009045
G145,132,3050,882,066064
G146,117,2085,0,091066
G147,188,2744,0,091067
G148,428,12056,0,055023
G149,287,9284,0,017125
G150,86,1493,0,017126
G151,41,501,0,001173
G152,38,597,0,001174
G153,237,3011,0,090049
G154,46,384,0,091068
G155,15,866,0,009046
G156,223,4772,0,090050
G157,425,12525,9,042034
G158,48,1186,0,091069
G159,93,1312,0,016152
G160,115,3330,0,016153
G161,87,1561,0,097061
G163,95,1495,1479,030066
G164,76,3348,0,008039
G165,63,1357,0,064067
G166,47,725,0,098043
G167,73,2725,0,028059
G168,42,625,0,022130
G169,8,298,0,025035
G170,162,5491,0,017127
G171,39,408,0,098044
G173,35,611,0,022131
G178,181,4379,0,090051
G179,107,973,52,017128
G181,113,2004,0,015164
G183,30,640,0,004156
G184,184,3878,0,038017
G185,120,1885,0,019064
G186,178,3856,0,020038
G187,780,18717,0,074012
G188,171,5365,0,075057
G189,64,1909,2,055024
G190,359,10556,0,063051
G191,172,2181,0,091070
G192,36,1212,0,065086
G193,95,413,0,006120
G194,56,915,0,018106
G195,89,1361,0,033030
G196,124,2564,886,001175
G197,153,5348,0,006121
G198,131,2038,0,030067
G199,89,892,0,006122
G200,100,1558,484,066065
G201,102,1779,0,091071
G202,53,492,5,001176
G203,402,4993,0,090052
G204,93,1247,1217,006123
G205,164,3944,0,037046
G206,75,608,0,015165
G207,101,2148,60,111052
G208,380,11253,11251,081013
G209,141,2829,0,083064
G210,107,2635,10,066066
G211,407,15278,0,089014
G212,137,1003,0,054036
G213,107,2838,0,017129
G215,30,190,70,006124
G217,78,1876,0,017130
G218,57,1033,0,097062
G220,416,11845,57,015166
G222,64,1041,0,019065
G223,89,1875,0,097071
G224,2180,60759,0,028060
G225,65,1311,0,090053
G226,231,6180,0,065087
G227,119,2600,0,062045
G228,221,3410,2187,004157
G229,405,7371,0,026055
G230,136,7381,0,065088
G232,36,703,0,057048
G233,91,881,0,016154
G234,139,2160,0,083065
G237,157,3131,0,069059
G238,142,3678,0,030068
G240,19,397,0,004158
G241,55,292,0,097063
G242,55,1401,0,064068
G243,54,3497,0,062046
G247,52,383,0,017131
G248,56,1028,0,017132
G249,79,1021,334,016155
G250,85,2408,18,036029
G251,123,3692,0,073020
G252,477,9479,0,073021
G253,432,12720,0,087032
G254,177,4194,0,050024
G255,90,1637,0,034026
G257,184,3390,0,070050
G258,216,4332,4158,090054
G259,54,1545,0,016156
G260,81,2295,0,019066
G261,243,4378,0,076057
G262,33,590,0,001177
G263,216,2778,0,082052
G264,287,8575,0,017133
G266,48,1158,0,002090
G267,387,8193,0,089015
G268,112,2113,0,030069
G270,349,1201,0,048031
G271,89,1861,0,069060
G272,106,2676,0,079089
G273,4997,165233,0,082053
G274,301,9351,0,058074
G275,72,1326,0,018107
G276,139,3522,0,060046
G277,163,1734,0,080056
G278,114,2237,0,101016
G280,40,476,0,103052
G281,26,723,0,009047
G282,806,25512,5064,084027
G283,95,9730,0,063052
G284,150,2488,0,030070
G285,73,1889,0,075058
G286,75,1153,1,095039
G287,219,3678,0,111063
G288,537,9114,120,080057
G289,14,187,0,044056
G290,119,907,906,069061
G291,455,12449,0,072033
G292,66,1835,0,065089
G293,239,8076,0,058075
G294,57,1025,0,069062
G295,150,3501,0,016157
G296,38,260,0,022133
G297,49,785,0,023056
G298,78,1055,0,078089
G299,16,220,0,021064
G300,126,1550,0,030071
G302,86,753,0,004159
G303,73,745,0,001178
G304,33,256,0,018108
G305,21,767,0,022134
G306,179,2716,0,019067
G307,32,941,0,078090
G308,292,3184,0,054037
G309,101,6382,0,063087
G311,66,1482,0,062047
G312,143,2529,0,071037
G315,456,10200,0,081014
G316,66,1364,0,015167
G317,547,9273,6,078091
G318,51,948,2,062048
G319,438,13380,259,081022
G320,44,1484,0,078092
G323,47,1286,0,029034
G324,491,10702,0,015168
G325,277,6865,0,075059
G327,45,1686,0,017134
G328,64,1025,0,021062
G330,21,224,0,001179
G331,71,2117,0,078093
G333,154,5200,0,061054
G334,89,710,0,006125
G335,135,1700,0,102026
G336,19,188,0,097064
G337,2171,35658,35656,034027
G338,75,819,0,006126
G339,12,280,0,004160
G340,53,671,0,064069
G342,89,1782,0,018109
G344,30,1126,0,055025
G346,88,868,0,016158
G347,290,9550,0,081015
G348,747,24335,0,082054
G349,43,805,0,003114
G350,83,246,0,016159
G352,165,4582,0,030072
G353,149,3402,0,093029
G354,45,646,0,017135
G358,47,643,0,005082
G359,193,2316,0,054038
G361,168,3993,0,017136
G362,53,1258,0,060047
G364,78,2514,0,061055
G365,73,2125,0,023057
G367,64,665,0,006127
G368,105,958,0,097065
G370,77,2609,59,064070
G371,688,27609,0,087033
G372,99,705,0,078094
G374,78,2317,0,060048
G376,161,2642,0,090055
G377,458,9015,129,083066
G378,126,2992,0,075060
G379,35,420,0,095040
G381,94,2922,0,030073
G382,80,561,0,111053
G383,76,998,0,111064
G384,285,2548,0,095041
G385,137,3033,0,015169
G386,66,1094,0,062049
G387,58,830,1,001180
G388,817,20795,20449,018110
G389,139,4179,0,030074
G391,113,1714,0,017137
G392,58,1053,0,001181
G393,340,8042,0,036030
G394,66,1859,0,080058
G395,156,3780,0,050025
G397,62,915,26,006128
G398,49,1214,334,001183
G402,332,9779,0,087034
G403,94,2280,0,109030
G404,68,2543,230,025036
G406,13,470,0,024076
G407,116,2584,4,017138
G408,134,3688,0,026056
G410,40,177,0,014047
G411,52,1419,0,078096
G412,92,1436,0,016160
G415,70,860,0,013178
G416,33,607,0,041041
G417,135,3347,1,020039
G418,57,1019,0,016161
G419,86,1673,1671,022136
G420,330,3893,0,048032
G421,48,893,887,003115
G424,65,850,0,034028
G426,110,2848,30,065090
G428,48,1078,0,022137
G429,46,413,0,022138
G430,32,412,0,005083
G431,41,790,0,014051
G432,44,1266,0,055026
G433,128,2649,0,099024
G434,35,505,0,069063
G435,46,1167,0,069064
G436,62,1428,0,043035
G437,72,817,7,067033
G438,281,5574,0,068027
G439,67,1458,29,079092
G441,51,1566,0,069065
G442,20,517,0,025037
G443,34,628,0,021063
G444,27,488,0,058076
G445,68,1397,0,091072
G446,50,1231,0,111054
G447,103,1993,0,065091
G449,98,1145,1,066067
G450,146,1042,0,090056
G452,407,10482,0,022139
G453,161,4729,0,041043
G454,89,911,0,008040
G455,70,1083,0,065092
G456,105,735,0,097067
G457,17,427,6,004161
G458,15,185,0,004162
G459,68,972,0,007048
G461,64,1848,0,028061
G462,35,205,0,001185
G463,115,1253,0,001184
G465,112,1107,0,001186
G467,422,13075,0,037053
G469,68,2321,0,019068
G471,31,404,0,002091
G474,61,544,0,017139
G475,39,505,0,017140
G476,43,1006,0,065093
G477,30,485,0,001187
G478,2392,61492,36,054039
G479,1189,30637,0,041044
G480,339,2990,0,046022
G481,136,5473,0,023058
G482,880,39211,738,068028
G483,54,1059,80,019069
G484,148,3005,0,066068
G485,15,463,461,097068
G486,103,1429,7,094031
G487,219,4750,0,071038
G488,170,4857,89,015171
G489,242,4417,147,023059
G491,581,10983,0,047012
G492,277,3038,0,066069
G493,100,2179,8,066070
G494,111,2413,0,062050
G495,42,677,0,094032
G496,221,3241,0,076058
G497,75,658,0,094033
G498,196,2575,0,057049
G499,33,846,0,068029
G500,68,1390,0,060049
G502,124,1937,0,015172
G504,36,753,0,019070
G505,41,548,0,001188
G506,190,2453,0,070051
G507,42,944,316,057071
G508,327,9837,4000,101017
G509,55,1281,0,065094
G510,372,7317,575,082055
G511,206,3683,0,082056
G512,226,2225,0,070052
G513,143,1601,0,057050
G514,83,1302,1,041045
G515,61,2130,0,043036
G516,69,2172,0,109031
G517,108,1797,0,079094
G518,94,2805,21,079095
G519,27,457,0,064071
G520,50,962,894,003116
G521,53,988,94,096042
G522,128,2011,0,083067
G523,22,663,0,094034
G524,88,1584,9,066071
G525,53,1134,0,029035
G526,165,3245,2,004163
G528,40,854,0,002093
G529,63,1076,0,017141
G532,20,543,0,004164
G534,37,853,853,028062
G535,965,29297,0,033032
G538,100,2639,0,065095
G540,31,698,0,065153
G541,83,2218,0,061056
G542,89,726,8,009048
G543,232,4603,0,082057
G545,101,1083,0,007050
G546,81,1867,8,017142
G547,236,4205,0,052020
G549,102,1435,0,017206
G551,120,1131,0,041047
G553,19,1057,18,078097
G555,268,3499,0,068030
G556,73,717,709,013183
G557,178,2041,0,033033
G558,67,1396,0,019072
G559,168,3066,8,001189
G560,40,1018,0,024077
G561,26,1514,0,004165
G564,35,455,0,016162
G565,132,4373,0,027028
G566,239,4716,0,037051
G568,94,3720,0,063053
G570,167,3922,0,037047
G571,66,2289,0,056043
G572,45,1216,0,014048
G574,41,358,0,016163
G575,72,1350,0,004166
G576,162,885,0,014049
G577,25,297,3,096043
G579,26,473,0,016164
G580,766,14430,0,086014
G582,82,2596,0,046023
G583,40,487,0,016165
G587,200,5229,14,028063
G588,25,176,0,016166
G589,61,1317,0,068031
G590,211,4317,0,076059
G591,74,1517,0,060050
G592,126,1075,0,060051
G593,21,484,7,005084
G594,104,1047,188,096044
G596,130,2392,0,061057
G597,197,4361,0,087035
G598,117,3152,0,060052
G600,70,1229,0,103053
G601,345,2355,0,054040
G602,472,1200,24,052021
G603,29,655,0,019073
G604,191,3469,0,071039
G605,176,8723,4,009049
G606,47,1356,0,094035
G607,76,720,0,008041
G608,71,1060,0,067034
G609,156,1322,0,070053
G610,80,522,0,070054
G611,74,1566,0,064072
G612,48,1039,0,018111
G613,36,396,6,069103
G614,93,2065,0,076083
G615,48,1380,0,078098
G616,333,4508,0,076060
G618,416,1262,0,054041
G619,69,641,0,006129
G620,145,2523,0,061058
G621,48,1193,0,068032
G622,62,883,0,078099
G623,104,1840,0,076061
G624,344,9873,0,086015
G625,58,196,0,004167
G626,88,1234,0,062051
G627,23,550,0,041048
G628,521,21284,0,046024
G629,81,2045,0,064073
G630,158,3009,0,061059
G631,85,1797,0,062052
G632,132,1835,0,008042
G634,144,2267,0,015173
G635,41,590,0,018112
G636,127,4186,68,047013
G639,74,1578,0,018113
G642,145,2681,0,025039
G643,114,2616,0,037048
G645,181,5028,0,026057
G646,49,1661,0,010043
G647,43,576,0,019074
G648,171,1142,0,046025
G649,195,2286,0,036031
G650,72,1626,0,018114
G651,53,733,716,019075
G653,348,2541,2,051030
G656,78,614,0,022142
G657,72,1457,0,043038
G658,112,1790,1,103054
G659,97,3428,0,060053
G660,94,1186,0,008043
G661,188,2816,0,061060
G662,68,911,0,060054
G663,175,3563,0,076062
G664,69,681,0,011021
G665,40,542,0,013184
G666,19,326,0,002096
G669,63,1052,0,111055
G670,72,1857,0,063054
G671,40,1215,0,018115
G672,158,2283,0,001190
G673,31,724,0,029036
G674,382,10811,0,001191
G676,19,212,0,005085
G678,115,2219,2,001192
G680,19,1406,0,093030
G681,139,2757,0,022143
G682,102,1310,0,041049
G683,45,457,457,004168
G684,102,1291,0,001193
G685,29,548,544,002097
G686,227,2910,2904,015175
G687,550,12240,0,049012
G688,122,3216,0,028064
G690,61,1507,0,043039
G691,256,4245,0,001194
G692,34,458,0,005086
G693,309,7668,15,028065
G694,144,3397,0,024078
G696,41,730,0,033034
G697,19,841,0,004169
G698,244,4211,0,059019
G699,181,7081,0,083068
G702,1230,31969,0,050026
G703,37,490,1,003119
G704,58,796,0,058077
G705,81,1436,0,001195
G707,159,1379,0,065096
G710,392,4149,328,017143
G712,510,6655,0,077020
G713,1281,58886,0,047014
G716,222,2979,0,053019
G717,68,880,1,020041
G718,129,886,0,014050
G719,52,1109,0,001196
G720,26,474,1,018116
G721,218,3735,0,019076
G722,320,1312,0,102027
G724,99,1691,0,069066
G726,114,4515,1,066072
G727,72,1366,0,094036
G728,124,2392,0,102028
G729,78,1537,0,080059
G733,103,1322,0,078100
G734,93,2718,0,079099
G735,214,3940,0,080060
G736,12,863,196,030113
G737,87,1692,0,013185
G740,166,3026,0,090057
G741,27,413,0,009050
G742,59,1391,0,004170
G743,60,1349,1349,030075
G746,45,1069,28,045013
G747,285,3170,0,033035
G749,109,2311,8,060055
G751,278,7382,0,075061
G752,449,11167,11167,052022
G753,112,2506,0,020042
G754,136,6379,0,100004
G756,54,887,0,057051
G757,85,1496,0,057052
G758,32,756,0,054042
G760,43,949,85,069067
G761,134,2988,14,071040
G762,107,9838,0,063055
G763,162,2114,0,057053
G764,124,2107,0,057054
G765,133,2633,0,057055
G766,86,671,1,066073
G767,134,2115,0,081016
G768,136,4224,0,038018
G769,95,1313,0,072034
G770,26,850,0,057056
G771,28,452,0,042037
G772,128,2174,0,015176
G773,22,469,0,013186
G774,47,520,1,016167
G775,76,651,0,003120
G776,63,2298,0,024079
G777,224,4543,0,001197
G779,77,982,32,017144
G780,160,2672,0,093031
G782,59,3319,0,029037
G784,109,1541,0,058078
G785,122,1308,0,102029
G786,307,6434,0,077021
G787,360,10925,0,072035
G788,37,545,0,033041
G789,74,2118,0,036032
G790,40,487,0,055027
G791,435,7610,138,080061
G792,260,3537,0,082058
G793,349,6074,0,065097
G794,31,703,0,007049
G795,113,5493,0,063056
G796,153,3538,0,065098
G797,200,2317,0,082059
G798,84,1111,2,096046
G799,82,1857,0,069068
G800,32,741,0,004171
G801,67,1093,105,017145
G802,67,1202,0,028066
G803,52,2038,0,042038
G804,955,4064,0,050027
G805,44,675,0,001198
G806,210,3393,0,077022
G807,39,331,331,006131
G808,36,810,0,022144
G809,76,1273,0,003121
G811,679,19087,561,058079
G812,305,13095,0,063057
G813,141,7986,15,063058
G814,125,1795,0,008044
G815,90,2435,2435,017146
G816,52,1151,0,020043
G817,28,248,0,095042
G818,98,1848,96,017147
G820,108,1845,0,096047
G821,59,330,0,013187
G822,218,10851,0,050028
G823,38,1418,0,028067
G825,222,10009,0,048033
G826,107,1666,0,001199
G827,94,1786,0,062053
G829,188,1591,0,014052
G830,11,112,0,021065
G831,76,1476,0,030076
G833,160,4317,0,047016
G834,258,9955,0,065099
G836,52,1033,0,029038
G837,31,1032,0,004172
G838,187,4587,0,060056
G839,168,2241,0,006132
G840,114,835,0,008045
G842,324,2880,0,033036
G843,476,11509,9478,050029
G844,98,4380,0,017148
G846,88,3462,0,026058
G847,58,885,0,013188
G848,79,2066,0,062054
G849,99,1168,0,061061
G850,57,2017,0,028068
G851,38,772,0,018117
G852,139,3104,0,033037
G853,50,1729,0,016169
G854,81,1867,0,007052
G855,164,4415,2,028069
G856,168,2886,2886,016170
G858,67,1299,0,006133
G859,159,2560,0,017149
G860,45,425,0,007051
G861,28,683,0,006134
G862,43,2007,0,020044
G864,115,1259,0,016171
G865,206,4341,0,059017
G866,57,823,0,009051
G867,89,1843,0,016172
G869,148,2057,0,017150
G870,266,5651,0,045014
G871,119,89,0,059018
G872,47,392,0,006135
G873,65,1448,0,109032
G874,74,851,0,058080
G875,187,4288,0,026059
G877,199,2440,0,006136
G878,223,3496,0,068033
G879,168,4513,0,051031
G881,71,993,0,055028
G882,88,4529,0,046026
G886,259,5744,5,093032
G887,39,657,0,065144
G888,527,12653,9,093033
G889,95,1910,34,013189
G890,42,1491,0,008046
G891,59,1583,0,030077
G894,37,1004,0,005087
G895,46,1096,0,018118
G900,35,453,5,001200
G902,199,6675,0,063059
G903,143,2910,0,061062
G904,223,1028,0,040031
G905,83,2482,0,080062
G906,54,1228,0,012113
G907,83,1906,0,012114
G909,33,504,37,026060
G910,111,1044,0,070055
G912,311,11128,0,049014
G913,85,709,0,010044
G914,499,14514,0,027029
G916,257,6398,0,038019
G917,256,8763,0,020045
G919,185,7202,0,043042
G920,273,10744,96,109033
G921,329,11235,0,109034
G922,243,5232,0,111057
G923,242,5821,2,029039
G924,334,7711,0,090058
G925,130,1641,0,011022
G926,142,8494,7837,029052
G927,19,920,0,096048
G929,200,4406,0,091073
G931,123,1055,0,024080
G932,71,3322,0,065100
G933,68,1453,0,026061
G934,48,1515,0,057057
G935,57,1690,0,060057
G936,21,550,0,021066
G937,45,403,0,014053
G939,96,3165,0,065101
G940,62,472,0,002102
G942,957,24828,0,076063
G943,83,1949,1,024081
G944,101,2905,0,026062
G945,128,3095,0,023060
G947,163,3985,0,035029
G949,155,4995,0,030078
G951,52,1653,0,057058
G953,502,9590,0,088008
G954,141,2336,0,094038
G955,81,1558,0,015177
G957,32,1305,0,024082
G959,168,2006,0,017151
G960,46,359,0,006137
G961,146,2881,0,006138
G962,119,3570,0,090059
G963,53,1746,0,028070
G964,414,15515,0,063060
G965,146,2309,0,015178
G966,131,4328,0,030079
G968,59,1628,0,016173
G969,78,1678,0,030080
G970,49,553,0,004173
G972,142,4821,0,037057
G973,74,1031,0,001201
G974,35,1435,0,096050
G975,167,3896,0,078101
G976,52,1805,0,065102
G977,137,1676,0,017152
G978,53,656,0,001202
G979,52,952,0,001203
G980,70,1271,0,096049
G981,45,2263,0,027030
G982,66,533,533,001204
G985,35,455,0,002104
G986,19,677,0,001205
G987,90,378,0,006139
G988,19,587,430,001206
G990,125,1901,0,064074
G991,65,1286,0,061063
G992,89,439,2,066074
G993,104,1212,0,014054
G994,145,3085,0,093034
G995,85,1467,0,061064
G997,16,405,0,001207
G999,1490,67054,13,100005
H001,51,840,800,003122
H002,64,958,0,030081
H004,31,1425,0,021067
H006,66,2950,0,064075
H007,315,5430,30,066075
H010,87,1660,0,093035
H011,59,669,0,004174
H013,41,934,0,080070
H014,88,922,0,030082
H015,100,3082,0,054043
H017,768,4061,30,040032
H018,94,1696,0,022147
H019,23,264,0,021068
H020,58,1225,0,016174
H021,86,1774,0,006140
H022,217,5667,0,026063
H026,112,2444,0,015179
H027,53,944,0,008047
H028,123,1063,0,097069
H029,107,3073,0,030083
H030,96,856,2,103055
H033,35,743,113,103056
H034,164,627,0,040033
H036,72,793,0,016175
H037,64,1184,0,103057
H038,29,294,0,030084
H040,39,671,0,030085
H042,86,903,0,007053
H043,95,823,0,017153
H045,97,1275,0,061065
H046,93,2307,729,016176
H048,46,2138,0,023061
H052,60,1246,5,069069
H055,75,2372,0,017155
H056,74,1715,283,066076
H059,70,439,0,004175
H061,126,2407,78,036033
H062,51,762,0,065103
H063,63,1122,0,097070
H068,52,948,0,004176
H069,61,806,0,004177
H070,304,3246,0,082060
H071,92,671,0,056044
H072,97,10285,0,063061
H073,10,590,0,010045
H074,25,463,456,013192
H076,77,1788,0,059020
H077,27,671,0,017157
H078,175,3858,0,017156
H081,27,115,0,021069
H083,59,210,0,070056
H085,69,518,0,004178
H086,126,1429,0,017158
H087,53,1036,0,062055
H088,364,7905,0,092050
H089,55,931,0,030086
H090,478,8920,5,073022
H091,70,811,0,016177
H094,22,408,0,013193
H095,42,635,0,090060
H096,454,13498,0,072036
H097,61,1200,0,064076
H098,18,1084,0,069070
H100,18,238,0,001208
H101,152,5409,1771,063062
H102,24,206,0,005088
H104,62,934,0,006141
H106,26,580,0,103058
H107,45,499,499,103059
H108,94,1519,0,002107
H109,390,21686,0,047017
H110,179,2274,676,007054
H114,168,6559,0,063063
H117,98,3209,0,027031
H118,872,36015,85,092051
H119,323,6034,0,092105
H120,44,240,0,001209
H121,87,1179,22,006142
H122,189,4724,1,035030
H126,147,1884,6,009052
H127,128,512,0,001210
H128,45,1852,0,064077
H129,37,936,1,020046
H130,19,343,0,019078
H131,166,3709,0,026064
H132,29,179,0,002108
H134,91,3049,203,024083
H140,211,3491,0,017159
H143,109,2240,0,020047
H146,3,2884,908,022150
H147,426,11370,0,075063
H148,439,10212,0,084029
H150,186,4285,0,004179
H151,140,3184,0,083069
H152,66,1715,0,021070
H153,338,2356,0,052023
H154,114,3340,0,087036
H156,295,991,0,052024
H157,339,895,0,052025
H159,543,20430,0,084030
H161,89,1844,1841,030087
H163,1779,42719,447,088009
H165,114,1418,0,061073
H166,213,4415,0,066077
H168,317,7725,0,087037
H173,38,390,0,012115
H174,30,746,0,012116
H175,441,9753,1,087038
H176,111,2145,0,016178
H177,53,780,779,016179
H180,34,607,0,008048
H182,70,2499,2499,109035
